variant_id,variant_type,n_slots_flipped,flips_applied,messages_flipped,n_events,E_mwh,unwarned_pct_E,short_lead_pct_E,actionable_unacted_pct_E,warned_pct_E,warned_n_events,warned_E_mwh,actionable_n_events,actionable_E_mwh,converter_n_events,converter_E_mwh,converter_same_warned_pct_E,converter_same_warned_n,big_event_bucket,big_event_same_warn,big_event_lead_h,big_event_same_n,delta_actionable_pp,rationale_quotes,is_frozen,is_adverse_joint,is_max_joint
joint_4slots,joint,4,bp_repeat:control->pitch|cms_drivetrain:comms->drivetrain|wec_shut_down:control->manual|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:WEC shut down->manual|warning:Cable overload->electrical,4213,9386.501584975991,84.92651573329496,8.901840134194867,6.171644132510185,15.073484266705055,1092,1414.8728396053766,799,579.3014743171462,977,1741.3485003248225,0.0,0,unwarned,False,,0,-1.3565253613451231,,False,False,False
joint_4slots,joint,4,bp_repeat:control->pitch|cms_drivetrain:comms->drivetrain|wec_shut_down:control->manual|high_yaw_load:yaw->external,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:WEC shut down->manual|stop:High yaw load->external,4213,9386.501584975991,84.92651573329496,8.901840134194867,6.171644132510185,15.073484266705055,1092,1414.8728396053766,799,579.3014743171462,977,1741.3485003248225,0.0,0,unwarned,False,,0,-1.3565253613451231,,False,False,False
joint_5slots,joint,5,bp_repeat:control->pitch|cms_drivetrain:comms->drivetrain|wec_shut_down:control->manual|high_yaw_load:yaw->external|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:WEC shut down->manual|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,84.92651573329496,8.901840134194867,6.171644132510185,15.073484266705055,1092,1414.8728396053766,799,579.3014743171462,977,1741.3485003248225,0.0,0,unwarned,False,,0,-1.3565253613451231,,False,False,False
joint_4slots,joint,4,bp_repeat:control->pitch|cms_drivetrain:comms->drivetrain|wec_shut_down:control->manual|no_speed_development:control->pitch,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:WEC shut down->manual|stop:No speed development->pitch,4213,9386.501584975991,84.8415213803818,8.901840134194867,6.2566384854233394,15.158478619618206,1093,1422.8508358887098,800,587.2794706004796,977,1741.3485003248225,0.0,0,unwarned,False,,0,-1.2715310084319684,,False,False,False
joint_5slots,joint,5,bp_repeat:control->pitch|cms_drivetrain:comms->drivetrain|wec_shut_down:control->manual|no_speed_development:control->pitch|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:WEC shut down->manual|stop:No speed development->pitch|warning:Cable overload->electrical,4213,9386.501584975991,84.8415213803818,8.901840134194867,6.2566384854233394,15.158478619618206,1093,1422.8508358887098,800,587.2794706004796,977,1741.3485003248225,0.0,0,unwarned,False,,0,-1.2715310084319684,,False,False,False
joint_5slots,joint,5,bp_repeat:control->pitch|cms_drivetrain:comms->drivetrain|wec_shut_down:control->manual|no_speed_development:control->pitch|high_yaw_load:yaw->external,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:WEC shut down->manual|stop:No speed development->pitch|stop:High yaw load->external,4213,9386.501584975991,84.8415213803818,8.901840134194867,6.2566384854233394,15.158478619618206,1093,1422.8508358887098,800,587.2794706004796,977,1741.3485003248225,0.0,0,unwarned,False,,0,-1.2715310084319684,,False,False,False
joint_6slots,joint,6,bp_repeat:control->pitch|cms_drivetrain:comms->drivetrain|wec_shut_down:control->manual|no_speed_development:control->pitch|high_yaw_load:yaw->external|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:WEC shut down->manual|stop:No speed development->pitch|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,84.8415213803818,8.901840134194867,6.2566384854233394,15.158478619618206,1093,1422.8508358887098,800,587.2794706004796,977,1741.3485003248225,0.0,0,unwarned,False,,0,-1.2715310084319684,,False,False,False
joint_4slots,joint,4,bp_repeat:control->pitch|cms_drivetrain:comms->drivetrain|wec_shut_down:control->manual|no_speed_development:control->brake_hydraulic,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:WEC shut down->manual|stop:No speed development->brake_hydraulic,4213,9386.501584975991,84.83683899646246,8.903363265844426,6.259797737693121,15.163161003537548,1095,1423.2903479295132,801,587.576013864856,977,1741.3485003248225,0.0,0,unwarned,False,,0,-1.2683717561621872,,False,False,False
joint_5slots,joint,5,bp_repeat:control->pitch|cms_drivetrain:comms->drivetrain|wec_shut_down:control->manual|no_speed_development:control->brake_hydraulic|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:WEC shut down->manual|stop:No speed development->brake_hydraulic|warning:Cable overload->electrical,4213,9386.501584975991,84.83683899646246,8.903363265844426,6.259797737693121,15.163161003537548,1095,1423.2903479295132,801,587.576013864856,977,1741.3485003248225,0.0,0,unwarned,False,,0,-1.2683717561621872,,False,False,False
joint_5slots,joint,5,bp_repeat:control->pitch|cms_drivetrain:comms->drivetrain|wec_shut_down:control->manual|no_speed_development:control->brake_hydraulic|high_yaw_load:yaw->external,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:WEC shut down->manual|stop:No speed development->brake_hydraulic|stop:High yaw load->external,4213,9386.501584975991,84.83683899646246,8.903363265844426,6.259797737693121,15.163161003537548,1095,1423.2903479295132,801,587.576013864856,977,1741.3485003248225,0.0,0,unwarned,False,,0,-1.2683717561621872,,False,False,False
joint_6slots,joint,6,bp_repeat:control->pitch|cms_drivetrain:comms->drivetrain|wec_shut_down:control->manual|no_speed_development:control->brake_hydraulic|high_yaw_load:yaw->external|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:WEC shut down->manual|stop:No speed development->brake_hydraulic|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,84.83683899646246,8.903363265844426,6.259797737693121,15.163161003537548,1095,1423.2903479295132,801,587.576013864856,977,1741.3485003248225,0.0,0,unwarned,False,,0,-1.2683717561621872,,False,False,False
joint_3slots,joint,3,bp_repeat:control->pitch|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator,4213,9386.501584975991,82.68766571670247,8.901840134194867,8.410494149102668,17.312334283297535,1093,1625.0225318980652,800,789.4511666098349,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.88232465524736,,False,False,False
joint_4slots,joint,4,bp_repeat:control->pitch|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|warning:Cable overload->electrical,4213,9386.501584975991,82.68766571670247,8.901840134194867,8.410494149102668,17.312334283297535,1093,1625.0225318980652,800,789.4511666098349,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.88232465524736,,False,False,False
joint_4slots,joint,4,bp_repeat:control->pitch|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|high_yaw_load:yaw->external,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:High yaw load->external,4213,9386.501584975991,82.68766571670247,8.901840134194867,8.410494149102668,17.312334283297535,1093,1625.0225318980652,800,789.4511666098349,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.88232465524736,,False,False,False
joint_5slots,joint,5,bp_repeat:control->pitch|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|high_yaw_load:yaw->external|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,82.68766571670247,8.901840134194867,8.410494149102668,17.312334283297535,1093,1625.0225318980652,800,789.4511666098349,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.88232465524736,,False,False,False
joint_4slots,joint,4,bp_repeat:control->pitch|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|no_speed_development:control->pitch,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:No speed development->pitch,4213,9386.501584975991,82.60267136378933,8.901840134194867,8.495488502015823,17.39732863621069,1094,1633.0005281813983,801,797.4291628931683,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.9673190081605147,,False,False,False
joint_5slots,joint,5,bp_repeat:control->pitch|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|no_speed_development:control->pitch|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:No speed development->pitch|warning:Cable overload->electrical,4213,9386.501584975991,82.60267136378933,8.901840134194867,8.495488502015823,17.39732863621069,1094,1633.0005281813983,801,797.4291628931683,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.9673190081605147,,False,False,False
joint_5slots,joint,5,bp_repeat:control->pitch|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|no_speed_development:control->pitch|high_yaw_load:yaw->external,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:No speed development->pitch|stop:High yaw load->external,4213,9386.501584975991,82.60267136378933,8.901840134194867,8.495488502015823,17.39732863621069,1094,1633.0005281813983,801,797.4291628931683,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.9673190081605147,,False,False,False
joint_6slots,joint,6,bp_repeat:control->pitch|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|no_speed_development:control->pitch|high_yaw_load:yaw->external|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:No speed development->pitch|stop:High yaw load->external|warning:Cable overload->electrical,4213,9386.501584975991,82.60267136378933,8.901840134194867,8.495488502015823,17.39732863621069,1094,1633.0005281813983,801,797.4291628931683,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.9673190081605147,,False,False,False
joint_4slots,joint,4,bp_repeat:control->pitch|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|no_speed_development:control->brake_hydraulic,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:No speed development->brake_hydraulic,4213,9386.501584975991,82.59798897986998,8.903363265844426,8.498647754285603,17.40201102013003,1096,1633.4400402222018,802,797.7257061575447,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.9704782604302951,,False,False,False
joint_5slots,joint,5,bp_repeat:control->pitch|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|no_speed_development:control->brake_hydraulic|cable_overload:converter->electrical,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:No speed development->brake_hydraulic|warning:Cable overload->electrical,4213,9386.501584975991,82.59798897986998,8.903363265844426,8.498647754285603,17.40201102013003,1096,1633.4400402222018,802,797.7257061575447,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.9704782604302951,,False,False,False
joint_5slots,joint,5,bp_repeat:control->pitch|cms_drivetrain:comms->drivetrain|current_asymmetry:converter->generator|no_speed_development:control->brake_hydraulic|high_yaw_load:yaw->external,stop:Repeating error BP52->pitch|warning:Repeating error BP 0->pitch|warning:Comm.err. IEC server <- CMS drive tr.->drivetrain|warning:Comm.err. IEC client -> CMS drive tr.->drivetrain|warning:CMS drive train system error->drivetrain|stop:Current asymmetry->generator|stop:No speed development->brake_hydraulic|stop:High yaw load->external,4213,9386.501584975991,82.59798897986998,8.903363265844426,8.498647754285603,17.40201102013003,1096,1633.4400402222018,802,797.7257061575447,946,1696.3201041110958,0.0,0,actionable_unacted,True,20.788888888888888,2,0.9704782604302951,,False,False,False
